%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
16, -62881.49, -71857.26, -104966.05, -140413.97, -92863.36, -84350.23, -133626.09, -125051.23, 0.168, 0.330, 0.778, 12:26:38.975
17, -63065.82, -72040.14, -105010.59, -140569.88, -93038.57, -84079.02, -133810.38, -125083.29, 0.000, 0.000, 0.000, 12:26:38.976
18, -63167.19, -72138.71, -105141.48, -140682.34, -93163.30, -83786.05, -133915.13, -125229.31, 0.000, 0.000, 0.000, 12:26:38.977
19, -62995.19, -71959.70, -105111.53, -140537.53, -93012.71, -84022.80, -133753.38, -125212.37, 0.000, 0.000, 0.000, 12:26:38.977
20, -62865.64, -71828.54, -104982.32, -140401.27, -92862.69, -84376.52, -133613.16, -125069.67, 0.000, 0.000, 0.000, 12:26:38.978
21, -63008.31, -71983.39, -104983.48, -140514.13, -92983.79, -84203.65, -133748.44, -125045.38, 0.000, 0.000, 0.000, 12:26:38.979
22, -63149.31, -72127.38, -105111.69, -140659.66, -93146.65, -83844.32, -133900.44, -125191.42, 0.000, 0.000, 0.000, 12:26:38.979
23, -63020.00, -71999.21, -105125.66, -140566.19, -93051.07, -83976.28, -133790.77, -125229.47, 0.000, 0.000, 0.000, 12:26:38.979
24, -62854.54, -71835.71, -104999.53, -140402.45, -92874.83, -84370.70, -133622.33, -125093.63, 0.000, 0.000, 0.000, 12:26:38.980
25, -62968.91, -71939.91, -104966.38, -140482.03, -92963.79, -84301.03, -133729.16, -125038.60, 0.000, 0.000, 0.000, 12:26:38.980
26, -63183.51, -72152.63, -105103.35, -140678.83, -93172.33, -83890.99, -133936.36, -125189.12, 0.182, 0.364, 0.830, 12:26:38.981
27, -63111.89, -72072.55, -105151.48, -140628.98, -93119.55, -83917.12, -133860.45, -125263.84, 0.000, 0.000, 0.000, 12:26:38.981
28, -62933.50, -71885.33, -105045.08, -140456.86, -92930.88, -84317.41, -133669.95, -125148.09, 0.000, 0.000, 0.000, 12:26:38.982
29, -62967.37, -71931.42, -104971.09, -140466.89, -92944.95, -84343.95, -133706.31, -125048.10, 0.000, 0.000, 0.000, 12:26:38.982
30, -63144.73, -72115.04, -105064.62, -140636.77, -93126.62, -83941.50, -133888.27, -125146.54, 0.000, 0.000, 0.000, 12:26:38.983
31, -63106.55, -72075.77, -105130.78, -140625.48, -93117.79, -83878.38, -133859.70, -125241.31, 0.000, 0.000, 0.000, 12:26:38.983
32, -62930.66, -71894.31, -105048.16, -140463.59, -92945.14, -84247.88, -133689.67, -125155.82, 0.000, 0.000, 0.000, 12:26:38.984
33, -62952.99, -71919.75, -104978.72, -140462.63, -92942.73, -84358.99, -133707.48, -125064.55, 0.000, 0.000, 0.000, 12:26:38.984
34, -63158.92, -72127.49, -105068.53, -140644.72, -93138.53, -83963.14, -133899.73, -125144.91, 0.000, 0.000, 0.000, 12:26:38.985
35, -63174.84, -72138.76, -105168.69, -140683.78, -93181.98, -83775.16, -133924.98, -125263.33, 0.190, 0.374, 0.864, 12:26:38.985
36, -62979.14, -71957.91, -105106.55, -140523.36, -93013.85, -84091.38, -133750.95, -125207.02, 0.000, 0.000, 0.000, 12:26:38.986
37, -62922.95, -71911.69, -105006.10, -140465.88, -92950.24, -84292.41, -133705.25, -125088.49, 0.000, 0.000, 0.000, 12:26:38.986
38, -63128.07, -72093.85, -105055.70, -140621.09, -93112.96, -83970.70, -133879.34, -125127.09, 0.000, 0.000, 0.000, 12:26:38.987
39, -63204.63, -72155.32, -105167.13, -140701.64, -93205.36, -83717.52, -133950.02, -125264.24, 0.000, 0.000, 0.000, 12:26:38.987
40, -63029.10, -71979.66, -105128.86, -140556.64, -93051.98, -83999.84, -133785.16, -125247.64, 0.000, 0.000, 0.000, 12:26:38.987
41, -62923.31, -71874.87, -105004.78, -140441.48, -92931.78, -84313.64, -133680.45, -125105.88, 0.000, 0.000, 0.000, 12:26:38.988
42, -63096.58, -72057.91, -105031.23, -140590.02, -93081.84, -84062.74, -133846.28, -125115.09, 0.000, 0.000, 0.000, 12:26:38.988
43, -63190.91, -72158.29, -105150.91, -140701.25, -93201.20, -83738.21, -133944.75, -125242.95, 0.000, 0.000, 0.000, 12:26:38.989
44, -63045.15, -71995.26, -105131.34, -140574.97, -93071.48, -83935.55, -133796.27, -125241.54, 0.000, 0.000, 0.000, 12:26:38.989
45, -62918.13, -71870.35, -105015.51, -140449.33, -92943.49, -84276.96, -133678.83, -125113.98, 0.200, 0.384, 0.878, 12:26:38.990
46, -63067.37, -72033.81, -105022.20, -140570.97, -93067.01, -84093.20, -133820.67, -125100.20, 0.000, 0.000, 0.000, 12:26:38.990
47, -63223.96, -72185.27, -105156.33, -140724.72, -93228.32, -83699.37, -133971.53, -125244.09, 0.000, 0.000, 0.000, 12:26:38.991
48, -63092.20, -72048.07, -105160.84, -140622.98, -93127.13, -83799.33, -133855.67, -125270.57, 0.000, 0.000, 0.000, 12:26:38.991
49, -62923.27, -71880.91, -105046.04, -140463.88, -92959.72, -84177.65, -133700.39, -125150.30, 0.000, 0.000, 0.000, 12:26:38.992
50, -63026.73, -71989.71, -105010.75, -140534.84, -93020.29, -84112.16, -133776.66, -125080.34, 0.000, 0.000, 0.000, 12:26:38.992
51, -63202.50, -72177.34, -105139.98, -140716.34, -93216.85, -83681.60, -133963.66, -125213.73, 0.000, 0.000, 0.000, 12:26:38.993
52, -63139.03, -72098.99, -105188.02, -140668.94, -93168.98, -83668.81, -133899.08, -125288.84, 0.000, 0.000, 0.000, 12:26:38.993
53, -62965.09, -71920.36, -105078.72, -140496.80, -92984.98, -84050.42, -133725.28, -125183.13, 0.000, 0.000, 0.000, 12:26:38.993
54, -63033.71, -71991.34, -105029.19, -140539.69, -93033.59, -84072.28, -133787.95, -125104.97, 0.204, 0.380, 0.878, 12:26:38.994
55, -63238.56, -72192.96, -105144.03, -140730.63, -93231.85, -83637.97, -133974.05, -125214.18, 0.000, 0.000, 0.000, 12:26:38.994
56, -63198.26, -72148.63, -105210.02, -140715.31, -93216.54, -83528.49, -133945.59, -125299.16, 0.000, 0.000, 0.000, 12:26:38.995
57, -62998.52, -71952.63, -105118.13, -140534.27, -93031.82, -83902.50, -133756.23, -125210.71, 0.000, 0.000, 0.000, 12:26:38.995
58, -62986.70, -71947.18, -105026.46, -140507.67, -93002.81, -84053.02, -133750.80, -125098.62, 0.000, 0.000, 0.000, 12:26:38.996
59, -63179.57, -72131.70, -105095.41, -140676.88, -93177.73, -83651.06, -133935.72, -125175.71, 0.000, 0.000, 0.000, 12:26:38.996
60, -63208.18, -72163.74, -105187.17, -140724.83, -93229.81, -83426.92, -133978.55, -125301.10, 0.000, 0.000, 0.000, 12:26:38.997
61, -63025.14, -71979.30, -105133.46, -140566.86, -93070.11, -83747.63, -133802.36, -125255.41, 0.000, 0.000, 0.000, 12:26:38.997
62, -62969.24, -71912.35, -105020.61, -140486.88, -92979.34, -83992.06, -133727.36, -125112.23, 0.000, 0.000, 0.000, 12:26:38.997
63, -63148.55, -72096.17, -105062.13, -140642.72, -93140.45, -83648.47, -133905.09, -125139.03, 0.000, 0.000, 0.000, 12:26:39.004
64, -63219.45, -72162.60, -105174.63, -140724.52, -93234.06, -83361.72, -133976.39, -125265.19, 0.206, 0.382, 0.874, 12:26:39.005
65, -63052.05, -72007.13, -105150.63, -140589.61, -93094.16, -83615.66, -133825.50, -125259.38, 0.000, 0.000, 0.000, 12:26:39.005
66, -62941.26, -71895.88, -105030.64, -140475.86, -92977.24, -83918.34, -133734.38, -125132.75, 0.000, 0.000, 0.000, 12:26:39.005
67, -63112.54, -72063.30, -105041.64, -140607.80, -93118.30, -83669.41, -133882.27, -125114.94, 0.000, 0.000, 0.000, 12:26:39.006
68, -63258.50, -72214.53, -105181.31, -140755.53, -93258.83, -83314.09, -133992.27, -125250.59, 0.000, 0.000, 0.000, 12:26:39.006
69, -63132.63, -72083.45, -105191.20, -140660.06, -93150.69, -83473.75, -133882.05, -125288.66, 0.000, 0.000, 0.000, 12:26:39.006
70, -62996.82, -71942.71, -105076.69, -140524.16, -93008.13, -83812.42, -133756.59, -125172.52, 0.000, 0.000, 0.000, 12:26:39.007
71, -63099.96, -72055.36, -105052.62, -140605.91, -93100.29, -83661.37, -133864.97, -125132.64, 0.000, 0.000, 0.000, 12:26:39.007
72, -63252.64, -72207.64, -105173.83, -140753.75, -93266.72, -83265.54, -134017.64, -125251.08, 0.000, 0.000, 0.000, 12:26:39.007
73, -63168.80, -72117.97, -105213.37, -140694.70, -93206.10, -83324.38, -133945.14, -125312.95, 0.212, 0.394, 0.878, 12:26:39.008
74, -62972.55, -71925.88, -105087.75, -140514.44, -93015.58, -83712.60, -133759.47, -125184.45, 0.000, 0.000, 0.000, 12:26:39.008
75, -63046.87, -72002.48, -105034.27, -140558.03, -93068.01, -83688.48, -133836.70, -125105.19, 0.000, 0.000, 0.000, 12:26:39.009
76, -63239.83, -72196.53, -105153.80, -140740.77, -93249.77, -83274.26, -133998.72, -125219.25, 0.000, 0.000, 0.000, 12:26:39.009
77, -63185.86, -72144.74, -105216.19, -140709.30, -93211.27, -83256.00, -133935.09, -125305.77, 0.000, 0.000, 0.000, 12:26:39.009
78, -62982.32, -71941.52, -105104.36, -140516.36, -93016.27, -83667.43, -133758.17, -125201.98, 0.000, 0.000, 0.000, 12:26:39.010
79, -63019.22, -71976.21, -105026.46, -140520.83, -93019.87, -83750.22, -133773.02, -125094.57, 0.000, 0.000, 0.000, 12:26:39.010
80, -63216.92, -72166.20, -105118.59, -140699.11, -93204.49, -83364.78, -133957.48, -125184.85, 0.000, 0.000, 0.000, 12:26:39.011
81, -63207.91, -72148.81, -105204.20, -140719.81, -93220.90, -83258.41, -133966.09, -125297.64, 0.000, 0.000, 0.000, 12:26:39.011
82, -62972.89, -71917.09, -105097.77, -140516.45, -93005.12, -83640.43, -133750.44, -125195.24, 0.000, 0.000, 0.000, 12:26:39.011
83, -62980.78, -71938.15, -105017.52, -140501.08, -92994.12, -83829.12, -133763.39, -125089.48, 0.220, 0.420, 0.890, 12:26:39.012
84, -63188.40, -72135.83, -105094.05, -140674.08, -93160.21, -83476.37, -133914.91, -125150.14, 0.000, 0.000, 0.000, 12:26:39.012
85, -63199.38, -72142.47, -105165.45, -140701.19, -93190.09, -83286.60, -133933.53, -125246.97, 0.000, 0.000, 0.000, 12:26:39.012
86, -63027.29, -71971.30, -105113.79, -140554.56, -93037.66, -83603.86, -133772.08, -125200.01, 0.000, 0.000, 0.000, 12:26:39.013
87, -62957.31, -71907.44, -105005.83, -140474.72, -92953.99, -83856.05, -133707.81, -125077.54, 0.000, 0.000, 0.000, 12:26:39.013
88, -63143.48, -72091.68, -105049.71, -140634.73, -93123.04, -83545.90, -133888.89, -125108.68, 0.000, 0.000, 0.000, 12:26:39.013
89, -63226.91, -72168.77, -105171.37, -140731.41, -93230.35, -83242.68, -133978.72, -125245.78, 0.000, 0.000, 0.000, 12:26:39.013
90, -63081.32, -72015.28, -105158.23, -140612.39, -93100.65, -83482.89, -133835.47, -125245.63, 0.000, 0.000, 0.000, 12:26:39.014
91, -62958.38, -71891.12, -105036.43, -140488.28, -92967.30, -83808.60, -133718.91, -125111.78, 0.000, 0.000, 0.000, 12:26:39.014
92, -63104.92, -72043.58, -105035.56, -140604.67, -93087.39, -83586.60, -133856.39, -125091.06, 0.000, 0.000, 0.000, 12:26:39.014
93, -63237.48, -72175.68, -105165.42, -140740.53, -93242.13, -83221.06, -133993.16, -125232.93, 0.222, 0.426, 0.894, 12:26:39.015
94, -63119.63, -72049.66, -105183.23, -140646.98, -93147.52, -83358.98, -133880.94, -125265.07, 0.000, 0.000, 0.000, 12:26:39.015
95, -62943.72, -71870.22, -105050.76, -140480.16, -92965.82, -83721.49, -133717.05, -125121.41, 0.000, 0.000, 0.000, 12:26:39.015
96, -63065.60, -71996.28, -105021.21, -140569.20, -93059.27, -83577.57, -133826.97, -125073.38, 0.000, 0.000, 0.000, 12:26:39.016
97, -63247.70, -72176.38, -105154.88, -140735.83, -93245.87, -83154.34, -133995.23, -125212.52, 0.000, 0.000, 0.000, 12:26:39.016
98, -63152.50, -72065.17, -105189.18, -140664.34, -93173.40, -83193.88, -133903.73, -125263.91, 0.000, 0.000, 0.000, 12:26:39.017
99, -62980.53, -71882.25, -105059.88, -140480.31, -92974.31, -83580.61, -133712.69, -125134.34, 0.000, 0.000, 0.000, 12:26:39.017
100, -63068.93, -71978.52, -105008.70, -140539.14, -93028.38, -83546.80, -133792.39, -125064.51, 0.000, 0.000, 0.000, 12:26:39.017
101, -63249.64, -72160.44, -105123.18, -140716.55, -93222.33, -83114.47, -133974.66, -125180.94, 0.000, 0.000, 0.000, 12:26:39.017
102, -63195.62, -72108.55, -105186.21, -140692.48, -93200.58, -83057.31, -133933.70, -125258.14, 0.214, 0.410, 0.874, 12:26:39.018
103, -62995.86, -71906.81, -105088.09, -140516.97, -93011.93, -83426.23, -133748.97, -125157.78, 0.000, 0.000, 0.000, 12:26:39.018
104, -63034.55, -71938.44, -105020.77, -140531.20, -93022.99, -83491.07, -133778.30, -125068.20, 0.000, 0.000, 0.000, 12:26:39.018
105, -63226.89, -72138.66, -105111.00, -140706.59, -93213.59, -83071.87, -133966.66, -125157.23, 0.000, 0.000, 0.000, 12:26:39.018
106, -63237.84, -72130.69, -105206.22, -140737.52, -93246.69, -82902.08, -133979.64, -125273.90, 0.000, 0.000, 0.000, 12:26:39.019
107, -63046.18, -71947.13, -105138.40, -140571.03, -93070.52, -83226.83, -133797.58, -125209.33, 0.000, 0.000, 0.000, 12:26:39.019
108, -63030.22, -71944.56, -105043.61, -140536.31, -93036.27, -83377.79, -133778.78, -125092.96, 0.000, 0.000, 0.000, 12:26:39.019
109, -63232.75, -72145.53, -105113.01, -140712.20, -93222.15, -82969.85, -133970.92, -125156.40, 0.000, 0.000, 0.000, 12:26:39.020
110, -63273.61, -72176.71, -105207.49, -140764.70, -93280.13, -82699.77, -134008.78, -125278.62, 0.000, 0.000, 0.000, 12:26:39.020
111, -63087.37, -71992.66, -105157.22, -140612.56, -93122.26, -82966.68, -133841.55, -125242.77, 0.000, 0.000, 0.000, 12:26:39.020
112, -62992.55, -71884.19, -105033.66, -140506.39, -93007.23, -83224.30, -133747.38, -125102.40, 0.218, 0.406, 0.882, 12:26:39.020
113, -63166.25, -72065.13, -105061.11, -140649.22, -93163.12, -82924.97, -133913.59, -125115.31, 0.000, 0.000, 0.000, 12:26:39.021
114, -63256.35, -72169.51, -105185.30, -140751.80, -93280.27, -82605.45, -134007.22, -125251.10, 0.000, 0.000, 0.000, 12:26:39.023
115, -63084.36, -71992.75, -105157.49, -140609.92, -93135.54, -82828.41, -133853.66, -125235.92, 0.000, 0.000, 0.000, 12:26:39.023
116, -62943.20, -71852.02, -105018.93, -140464.92, -92987.01, -83169.81, -133719.17, -125087.91, 0.000, 0.000, 0.000, 12:26:39.024
117, -63120.36, -72036.56, -105038.53, -140614.38, -93144.70, -82944.41, -133888.75, -125084.76, 0.000, 0.000, 0.000, 12:26:39.024
118, -63254.41, -72167.12, -105171.34, -140754.67, -93293.77, -82556.21, -134019.41, -125229.98, 0.000, 0.000, 0.000, 12:26:39.024
119, -63116.63, -72011.15, -105161.22, -140633.81, -93167.61, -82680.51, -133879.44, -125241.89, 0.000, 0.000, 0.000, 12:26:39.024
120, -62938.38, -71831.28, -105023.06, -140461.31, -92985.78, -83057.36, -133702.56, -125094.69, 0.000, 0.000, 0.000, 12:26:39.447
121, -63044.41, -71952.03, -104990.37, -140541.30, -93072.66, -82960.44, -133804.22, -125042.07, 0.212, 0.398, 0.884, 12:26:39.448
122, -63218.69, -72130.48, -105113.52, -140712.98, -93255.79, -82545.15, -133980.39, -125175.77, 0.000, 0.000, 0.000, 12:26:39.448
123, -63149.96, -72054.04, -105161.96, -140668.95, -93204.07, -82563.34, -133914.22, -125249.18, 0.000, 0.000, 0.000, 12:26:39.449
124, -62956.64, -71860.38, -105047.27, -140490.75, -93012.98, -82948.70, -133726.45, -125138.47, 0.000, 0.000, 0.000, 12:26:39.449
125, -63002.39, -71915.53, -104973.49, -140510.97, -93034.59, -82956.66, -133762.38, -125039.16, 0.000, 0.000, 0.000, 12:26:39.449
126, -63222.38, -72136.81, -105097.09, -140714.44, -93252.84, -82527.98, -133975.50, -125160.42, 0.000, 0.000, 0.000, 12:26:39.450
127, -63179.15, -72083.86, -105166.02, -140694.86, -93239.72, -82447.67, -133941.80, -125258.86, 0.000, 0.000, 0.000, 12:26:39.450
128, -62963.66, -71867.59, -105053.04, -140498.39, -93033.68, -82831.02, -133735.20, -125161.18, 0.000, 0.000, 0.000, 12:26:39.450
129, -62999.48, -71906.74, -104979.26, -140503.53, -93036.59, -82942.72, -133747.38, -125047.43, 0.000, 0.000, 0.000, 12:26:39.451
130, -63212.36, -72123.47, -105075.77, -140695.16, -93242.06, -82530.38, -133952.02, -125117.04, 0.000, 0.000, 0.000, 12:26:39.451
131, -63215.36, -72127.55, -105174.70, -140726.63, -93279.30, -82351.29, -133973.41, -125250.90, 0.210, 0.384, 0.882, 12:26:39.451
132, -63008.71, -71922.50, -105094.45, -140545.11, -93090.25, -82702.32, -133788.06, -125173.05, 0.000, 0.000, 0.000, 12:26:39.451
133, -63001.83, -71918.57, -105010.10, -140519.47, -93054.13, -82886.66, -133771.30, -125073.59, 0.000, 0.000, 0.000, 12:26:39.452
134, -63203.33, -72120.38, -105087.70, -140696.53, -93245.95, -82506.23, -133948.05, -125131.38, 0.000, 0.000, 0.000, 12:26:39.452
135, -63257.13, -72174.72, -105194.39, -140767.53, -93322.30, -82231.66, -134015.83, -125246.68, 0.000, 0.000, 0.000, 12:26:39.452
136, -63071.34, -71981.76, -105144.66, -140607.59, -93148.92, -82494.67, -133838.38, -125225.09, 0.000, 0.000, 0.000, 12:26:39.452
137, -62973.40, -71875.09, -105010.80, -140486.23, -93031.35, -82772.77, -133737.72, -125073.52, 0.000, 0.000, 0.000, 12:26:39.452
138, -63150.31, -72053.02, -105039.47, -140634.73, -93197.74, -82482.92, -133911.47, -125091.91, 0.000, 0.000, 0.000, 12:26:39.452
139, -63235.41, -72138.46, -105142.29, -140724.72, -93280.64, -82150.73, -133978.50, -125209.93, 0.000, 0.000, 0.000, 12:26:39.452
140, -63098.17, -71993.31, -105130.82, -140611.91, -93159.74, -82338.93, -133845.02, -125215.98, 0.224, 0.396, 0.882, 12:26:39.453
141, -62974.29, -71869.57, -105016.74, -140488.73, -93030.05, -82669.69, -133724.17, -125091.29, 0.000, 0.000, 0.000, 12:26:39.453
142, -63115.67, -72013.79, -105012.16, -140595.63, -93143.94, -82472.73, -133862.20, -125065.29, 0.000, 0.000, 0.000, 12:26:39.453
143, -63258.74, -72155.20, -105129.95, -140733.17, -93298.19, -82087.16, -134002.09, -125194.98, 0.000, 0.000, 0.000, 12:26:39.453
144, -63125.75, -72018.26, -105135.47, -140627.83, -93187.68, -82216.20, -133879.33, -125229.69, 0.000, 0.000, 0.000, 12:26:39.454
145, -62980.11, -71872.79, -105025.93, -140484.20, -93040.79, -82607.89, -133741.59, -125107.67, 0.000, 0.000, 0.000, 12:26:39.455
146, -63089.72, -71984.28, -104998.61, -140556.38, -93112.94, -82540.25, -133817.08, -125050.90, 0.000, 0.000, 0.000, 12:26:39.455
147, -63259.70, -72161.22, -105112.45, -140717.50, -93284.45, -82142.23, -133980.86, -125167.62, 0.000, 0.000, 0.000, 12:26:39.455
148, -63194.32, -72090.41, -105160.22, -140673.31, -93229.55, -82162.95, -133910.13, -125236.93, 0.000, 0.000, 0.000, 12:26:39.455
149, -63018.59, -71914.70, -105055.97, -140507.05, -93047.13, -82560.77, -133735.20, -125126.20, 0.000, 0.000, 0.000, 12:26:39.455
150, -63093.41, -71984.10, -104999.26, -140539.78, -93079.63, -82594.81, -133786.39, -125043.90, 0.234, 0.406, 0.884, 12:26:39.455
151, -63306.98, -72191.30, -105104.74, -140719.81, -93268.88, -82189.58, -133974.08, -125147.34, 0.000, 0.000, 0.000, 12:26:39.455
152, -63271.46, -72152.08, -105173.56, -140704.55, -93256.98, -82111.63, -133945.39, -125240.06, 0.000, 0.000, 0.000, 12:26:39.456
153, -63096.85, -71974.00, -105084.47, -140531.14, -93075.74, -82498.05, -133761.58, -125152.38, 0.000, 0.000, 0.000, 12:26:39.456
154, -63109.97, -71988.69, -104997.80, -140508.41, -93056.77, -82640.12, -133756.14, -125042.63, 0.000, 0.000, 0.000, 12:26:39.456
155, -63320.86, -72195.87, -105083.02, -140687.81, -93252.28, -82265.48, -133951.08, -125115.59, 0.000, 0.000, 0.000, 12:26:39.457
156, -63348.29, -72216.67, -105186.32, -140727.50, -93301.74, -82091.95, -133978.67, -125241.11, 0.000, 0.000, 0.000, 12:26:39.457
157, -63136.55, -72013.27, -105101.27, -140539.31, -93109.88, -82448.48, -133777.36, -125170.01, 0.000, 0.000, 0.000, 12:26:39.457
158, -63126.89, -72004.33, -105010.44, -140501.86, -93067.01, -82677.89, -133751.06, -125059.52, 0.000, 0.000, 0.000, 12:26:39.457
159, -63327.00, -72202.55, -105075.46, -140672.84, -93250.05, -82347.65, -133936.47, -125115.83, 0.000, 0.000, 0.000, 12:26:39.458
160, -63384.20, -72254.29, -105172.27, -140737.06, -93315.18, -82094.71, -133988.48, -125232.69, 0.250, 0.400, 0.888, 12:26:39.458
161, -63202.37, -72069.94, -105128.50, -140587.28, -93151.54, -82375.49, -133822.48, -125204.84, 0.000, 0.000, 0.000, 12:26:39.458
162, -63093.25, -71954.48, -105003.30, -140474.09, -93027.09, -82696.49, -133715.42, -125060.89, 0.000, 0.000, 0.000, 12:26:39.458
163, -63245.60, -72113.77, -105012.70, -140599.67, -93162.31, -82460.77, -133857.16, -125052.89, 0.000, 0.000, 0.000, 12:26:39.459
164, -63348.24, -72231.00, -105129.44, -140717.38, -93293.97, -82134.05, -133973.48, -125187.73, 0.000, 0.000, 0.000, 12:26:39.459
165, -63183.15, -72065.27, -105117.03, -140589.27, -93159.63, -82335.15, -133826.30, -125194.71, 0.000, 0.000, 0.000, 12:26:39.459
166, -63022.35, -71914.32, -104982.48, -140444.70, -93003.35, -82705.32, -133685.67, -125052.93, 0.000, 0.000, 0.000, 12:26:39.460
167, -63147.45, -72048.70, -104976.40, -140551.31, -93119.76, -82557.84, -133813.42, -125025.22, 0.000, 0.000, 0.000, 12:26:39.460
168, -63286.19, -72174.92, -105090.12, -140686.95, -93269.05, -82192.15, -133948.02, -125148.42, 0.000, 0.000, 0.000, 12:26:39.461
169, -63171.95, -72045.73, -105099.58, -140597.81, -93175.23, -82301.27, -133838.59, -125184.49, 0.262, 0.404, 0.884, 12:26:39.461
170, -62976.98, -71851.00, -104962.89, -140414.59, -92981.87, -82717.50, -133654.05, -125046.65, 0.000, 0.000, 0.000, 12:26:39.461
171, -63086.50, -71965.82, -104938.98, -140503.94, -93072.55, -82666.16, -133764.45, -124994.51, 0.000, 0.000, 0.000, 12:26:39.461
172, -63249.94, -72136.50, -105063.43, -140674.25, -93259.59, -82258.59, -133938.22, -125120.77, 0.000, 0.000, 0.000, 12:26:39.462
173, -63176.24, -72061.06, -105113.34, -140630.13, -93218.66, -82256.77, -133877.53, -125189.30, 0.000, 0.000, 0.000, 12:26:39.462
174, -62965.40, -71848.48, -104994.52, -140440.03, -93017.16, -82658.83, -133679.91, -125071.75, 0.000, 0.000, 0.000, 12:26:39.462
175, -63012.43, -71899.91, -104925.12, -140466.67, -93040.23, -82710.39, -133725.61, -124979.95, 0.000, 0.000, 0.000, 12:26:39.462
176, -63219.56, -72108.83, -105041.88, -140659.14, -93248.52, -82285.51, -133928.14, -125091.51, 0.000, 0.000, 0.000, 12:26:39.463
177, -63195.66, -72081.24, -105117.61, -140658.52, -93248.77, -82174.95, -133912.47, -125187.58, 0.000, 0.000, 0.000, 12:26:39.463
178, -63015.20, -71897.76, -105042.35, -140496.88, -93076.82, -82536.41, -133738.02, -125117.10, 0.000, 0.000, 0.000, 12:26:39.463
179, -62983.04, -71870.34, -104940.68, -140446.94, -93021.16, -82697.85, -133701.42, -124986.26, 0.250, 0.388, 0.884, 12:26:39.463
180, -63170.86, -72062.40, -105002.70, -140611.83, -93201.61, -82325.98, -133883.19, -125039.74, 0.000, 0.000, 0.000, 12:26:39.464
181, -63222.04, -72110.81, -105116.95, -140683.28, -93284.64, -82110.13, -133945.33, -125180.70, 0.000, 0.000, 0.000, 12:26:39.464
182, -63054.11, -71937.21, -105073.11, -140540.09, -93136.77, -82415.04, -133789.80, -125157.23, 0.000, 0.000, 0.000, 12:26:39.464
183, -62962.05, -71848.25, -104949.20, -140435.88, -93026.41, -82667.41, -133697.27, -125012.97, 0.000, 0.000, 0.000, 12:26:39.464
184, -63130.38, -72021.03, -104973.06, -140577.47, -93170.13, -82358.17, -133857.98, -125012.72, 0.000, 0.000, 0.000, 12:26:39.465
185, -63207.40, -72094.32, -105089.54, -140667.48, -93275.52, -82073.95, -133942.58, -125148.44, 0.000, 0.000, 0.000, 12:26:39.465
